"datetime","ipsrc","ipdst","dstport","proto","action","policyid"
"2023-03-06 23:52:00","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:52:15","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:52:15","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:52:15","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:52:15","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:52:15","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:52:15","192.168.1.29","192.168.1.255","138","UDP","Permit","6"
"2023-03-06 23:52:30","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:52:31","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:52:31","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:52:31","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:52:31","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:52:46","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:52:46","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:52:46","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:52:46","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:52:46","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:53:01","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:53:01","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:53:01","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:53:01","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:53:01","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:53:16","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:53:16","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:53:16","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:53:16","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:53:16","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:53:31","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:53:31","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:53:32","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:53:32","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:53:32","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:53:47","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:53:47","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:53:47","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:53:47","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:53:47","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:54:02","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:54:02","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:54:02","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:54:02","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:54:02","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:54:17","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:54:17","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:54:17","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:54:17","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:54:17","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:54:32","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:54:32","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:54:32","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:54:33","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:54:33","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:54:48","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:54:48","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:54:48","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:54:48","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:54:48","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:54:51","192.168.1.21","192.168.1.255","138","UDP","Permit","6"
"2023-03-06 23:54:51","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:54:52","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:54:52","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:54:52","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:54:58","52.88.143.102","192.168.1.47","35044","TCP","Deny","34"
"2023-03-06 23:54:58","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:54:58","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:54:58","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:54:58","52.88.143.102","192.168.1.47","35044","TCP","Deny","34"
"2023-03-06 23:55:13","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:55:13","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:55:13","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:55:13","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:55:13","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:55:28","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:55:28","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:55:28","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:55:28","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:55:28","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:55:43","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:55:43","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:55:44","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:55:44","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:55:44","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:55:59","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:55:59","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:55:59","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:55:59","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:55:59","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:56:14","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:56:14","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:56:14","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:56:14","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:56:14","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:56:29","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:56:29","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:56:29","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:56:29","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:56:29","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:56:44","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:56:44","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:56:45","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:56:45","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:56:45","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:57:00","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:57:00","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:57:00","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:57:00","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:57:00","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:57:15","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:57:15","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:57:15","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:57:15","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:57:15","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:57:30","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:57:30","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:57:30","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:57:30","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:57:30","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:57:37","192.168.1.21","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:57:37","192.168.1.21","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:57:37","192.168.1.21","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:57:37","192.168.1.21","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:57:37","192.168.1.21","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:57:38","192.168.1.21","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:57:38","192.168.1.21","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:57:53","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:57:53","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:57:53","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:57:53","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:57:53","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:58:08","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:58:08","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:58:08","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:58:08","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:58:08","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:58:23","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:58:23","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:58:23","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:58:23","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:58:23","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:58:38","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:58:39","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:58:39","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:58:39","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:58:39","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:58:54","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:58:54","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:58:54","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:58:54","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:58:54","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:59:09","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:59:09","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:59:09","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:59:09","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:59:09","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:59:24","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:59:24","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:59:24","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:59:24","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:59:24","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:59:39","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:59:39","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:59:40","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:59:40","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:59:40","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:59:55","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:59:55","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:59:55","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:59:55","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:59:55","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:59:58","52.88.143.102","192.168.1.47","35044","TCP","Deny","34"
"2023-03-06 23:59:58","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:59:58","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:00:13","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:00:13","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:00:13","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:00:13","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:00:13","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:00:16","192.168.1.1","192.168.1.47","40054","UDP","Permit","6"
"2023-03-07 00:00:16","142.250.179.74","192.168.1.47","43058","TCP","Deny","34"
"2023-03-07 00:00:16","142.250.179.74","192.168.1.47","43058","TCP","Deny","34"
"2023-03-07 00:00:16","192.168.1.1","192.168.1.47","46459","UDP","Permit","6"
"2023-03-07 00:00:16","192.168.1.1","192.168.1.47","46459","UDP","Permit","6"
"2023-03-07 00:00:16","142.250.179.74","192.168.1.47","45629","UDP","Permit","6"
"2023-03-07 00:00:16","142.250.179.74","192.168.1.47","45629","UDP","Permit","6"
"2023-03-07 00:00:31","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:00:31","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:00:31","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:00:31","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:00:31","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:00:34","52.88.143.102","192.168.1.47","35044","TCP","Deny","34"
"2023-03-07 00:00:34","52.88.143.102","192.168.1.47","35044","TCP","Deny","34"
"2023-03-07 00:00:34","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:00:49","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:00:49","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:00:50","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:00:50","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:00:50","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:01:05","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:01:05","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:01:05","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:01:05","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:01:05","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:01:20","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:01:20","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:01:20","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:01:20","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:01:20","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:01:35","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:01:35","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:01:35","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:01:35","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:01:35","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:01:50","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:01:50","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:01:50","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:01:51","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:01:51","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:02:06","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:02:06","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:02:06","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:02:06","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:02:06","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:02:21","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:02:21","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:02:21","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:02:21","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:02:21","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:02:36","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:02:36","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:02:36","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:02:36","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:02:36","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:02:38","192.168.1.21","192.168.1.47","21","TCP","Permit","3"
"2023-03-07 00:02:38","192.168.1.21","192.168.1.47","21","TCP","Permit","3"
"2023-03-07 00:02:53","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:02:53","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:02:53","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:02:53","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:02:53","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:03:08","192.168.1.21","192.168.1.47","22","TCP","Permit","1"
"2023-03-07 00:03:08","192.168.1.21","192.168.1.47","22","TCP","Permit","1"
"2023-03-07 00:03:08","192.168.1.21","192.168.1.47","22","TCP","Permit","1"
"2023-03-07 00:03:08","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:03:08","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:03:23","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:03:23","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:03:23","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:03:23","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:03:23","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:03:28","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-07 00:03:28","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-07 00:03:28","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-07 00:03:28","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-07 00:03:28","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-07 00:03:43","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:03:43","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:03:43","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:03:43","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:03:43","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:03:58","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:03:58","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:03:58","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:03:58","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:03:58","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:04:13","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:04:13","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:04:13","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:04:13","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:04:14","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:04:18","192.168.1.29","192.168.1.255","138","UDP","Permit","6"
"2023-03-07 00:04:18","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:04:18","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:04:18","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:04:18","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:04:33","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:04:33","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:04:33","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:04:33","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:04:33","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:04:33","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-07 00:04:33","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-07 00:04:33","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-07 00:04:33","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-07 00:04:33","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-07 00:04:48","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:04:48","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:04:48","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:04:48","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:04:49","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:04:58","52.88.143.102","192.168.1.47","35044","TCP","Deny","34"
"2023-03-07 00:04:58","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:04:58","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:04:58","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:04:58","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:05:13","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:05:13","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:05:13","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:05:13","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:05:14","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:05:25","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-07 00:05:25","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-07 00:05:25","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-07 00:05:25","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-07 00:05:25","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-07 00:05:40","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:05:40","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:05:40","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:05:40","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:05:40","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:05:41","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-07 00:05:41","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-07 00:05:41","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-07 00:05:41","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-07 00:05:41","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-07 00:05:56","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:05:56","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:05:57","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 00:05:57","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
